-0.142201
0.205452
0.522114
0.163456
1.03985
0.125046
1.44276
0.102134
1.78014
0.0878499
2.06593
0.0699594
2.2811
0.0453287
2.40659
0.0179605
2.43725
-0.00920336
2.37452
-0.0357079
2.22102
-0.0610413
1.9821
-0.0840826
1.66691
-0.103846
1.2877
-0.119616
0.859012
-0.130798
0.397304
-0.136952
-0.079671
-0.137841
-0.553584
-0.133435
-1.00622
-0.1239
-1.42019
-0.109604
-1.77959
-0.091096
-2.07059
-0.0690877
-2.28203
-0.0444235
-2.40576
-0.0180452
-2.437
0.00902735
-2.37461
0.0356892
-2.22133
0.0608571
-1.98328
0.0839042
-1.66775
0.10488
-1.28205
0.122998
-0.83998
0.133891
-0.375063
0.130676
